date,temperature_max,temperature_min,temperature_mean,apparent_temp_max,apparent_temp_min,apparent_temp_mean,precipitation,rain,snowfall,precipitation_hours,weather_code,wind_speed_max,wind_gusts_max,wind_direction,sunshine_duration,daylight_duration,is_rainy,is_snowy,is_windy,is_nice_weather,sunshine_ratio
2018-04-16,14.8,9.1,12.3,13.8,8.0,11.8,4.5,4.5,0.0,16.0,53,9.4,23.8,285,1041.99,49718.55,1,0,0,0,0.0209577712946174
2018-04-17,18.8,5.9,12.3,17.9,4.0,11.0,0.1,0.1,0.0,1.0,51,8.4,19.8,56,44873.75,49930.98,0,0,0,0,0.8987155869962896
2018-04-18,21.1,6.1,13.0,20.1,4.6,11.9,0.0,0.0,0.0,0.0,2,10.0,17.6,54,45513.3,50143.3,0,0,0,0,0.9076646331613596
2018-04-19,23.2,6.3,14.7,22.6,4.7,13.5,0.0,0.0,0.0,0.0,2,10.4,20.5,58,45927.79,50355.36,0,0,0,0,0.9120735111416143
2018-04-20,25.5,9.1,17.5,24.9,7.5,16.5,0.0,0.0,0.0,0.0,2,12.5,23.0,126,46042.9,50567.02,0,0,0,1,0.9105322006319535
2018-04-21,26.0,7.8,16.9,25.9,5.8,16.0,0.0,0.0,0.0,0.0,2,17.0,35.3,273,45934.35,50778.12,0,0,0,1,0.9046091111683535
2018-04-22,23.4,10.7,17.2,24.2,9.7,17.1,0.0,0.0,0.0,0.0,2,9.3,17.6,153,44859.82,50988.52,0,0,0,1,0.879802355510613
2018-04-23,22.3,11.2,15.9,20.9,9.9,15.2,5.3,5.3,0.0,7.0,63,20.6,46.8,242,29220.18,51198.04,1,0,0,0,0.5707284888249629
2018-04-24,19.5,9.2,14.7,16.3,7.5,12.8,0.3,0.3,0.0,1.0,51,22.0,44.6,247,36219.38,51406.55,0,0,0,0,0.7045674140746655
2018-04-25,21.1,8.2,14.9,16.5,6.3,12.0,0.1,0.1,0.0,1.0,51,29.8,60.5,247,43658.79,51613.86,0,0,0,0,0.8458733758722947
2018-04-26,14.3,5.3,11.3,9.4,2.5,7.4,0.1,0.1,0.0,1.0,51,27.4,58.3,264,38616.74,51819.8,0,0,0,0,0.7452120617987719
2018-04-27,19.0,3.7,11.1,16.0,0.9,8.7,0.0,0.0,0.0,0.0,3,13.0,28.4,138,46451.09,52024.21,0,0,0,0,0.8928744905496883
2018-04-28,21.5,6.4,14.8,21.4,4.2,13.4,0.0,0.0,0.0,0.0,3,10.4,23.0,249,48265.33,52226.9,0,0,0,0,0.9241469434333648
2018-04-29,25.0,9.6,17.5,25.8,7.9,16.5,0.0,0.0,0.0,0.0,3,11.8,25.2,64,48453.36,52427.68,0,0,0,0,0.924194242430716
2018-04-30,19.6,9.9,15.7,16.5,8.0,12.9,0.0,0.0,0.0,0.0,3,29.3,58.3,227,48639.09,52626.37,0,0,0,0,0.9242341814569387
2018-05-01,16.7,8.4,12.7,13.9,5.7,10.0,0.0,0.0,0.0,0.0,3,16.9,36.7,268,46007.03,52822.77,0,0,0,0,0.8709696594858619
2018-05-02,21.5,8.0,14.6,20.6,5.3,12.6,0.0,0.0,0.0,0.0,3,15.4,31.7,55,40221.62,53016.67,0,0,0,0,0.7586598705652393
2018-05-03,18.2,10.6,14.7,15.8,9.5,12.7,0.0,0.0,0.0,0.0,3,20.7,40.7,21,8142.04,53207.88,0,0,0,0,0.153023198819423
2018-05-04,19.8,10.6,14.9,17.1,7.0,11.8,0.0,0.0,0.0,0.0,3,20.8,41.4,34,47450.81,53396.41,0,0,0,0,0.8886516902540825
2018-05-05,21.4,8.9,15.3,19.7,6.3,12.4,0.0,0.0,0.0,0.0,1,18.7,40.3,46,49529.52,53583.71,0,0,0,1,0.9243391321728189
2018-05-06,20.8,7.8,14.7,17.9,4.4,11.5,0.0,0.0,0.0,0.0,0,17.3,37.1,61,49701.77,53769.95,0,0,0,0,0.924341012033673
2018-05-07,22.7,9.4,16.4,19.9,6.7,13.6,0.0,0.0,0.0,0.0,0,17.4,37.1,64,49872.59,53954.96,0,0,0,1,0.9243374473820386
2018-05-08,22.8,10.5,17.3,20.6,8.2,14.6,0.0,0.0,0.0,0.0,3,20.5,42.1,75,48511.5,54138.58,0,0,0,0,0.8960615516698074
2018-05-09,23.4,12.8,17.6,22.5,11.7,16.5,0.6,0.6,0.0,3.0,51,19.1,39.6,94,48174.14,54320.64,0,0,0,0,0.8868477985531835
2018-05-10,22.6,10.4,16.6,23.3,9.7,16.1,1.8,1.8,0.0,3.0,55,11.8,32.0,232,46164.05,54500.97,1,0,0,0,0.8470317133805142
2018-05-11,19.6,12.4,15.8,19.3,11.2,15.1,0.4,0.4,0.0,4.0,51,12.2,23.0,330,5232.84,54679.38,0,0,0,0,0.09570042674221983
2018-05-12,23.4,12.6,17.7,24.6,11.5,17.3,1.1,1.1,0.0,6.0,53,16.6,37.4,59,49942.98,54855.71,1,0,0,0,0.9104426868233043
2018-05-13,24.8,13.9,19.5,23.9,13.2,18.3,0.0,0.0,0.0,0.0,3,18.8,42.8,82,47832.02,55029.74,0,0,0,0,0.8692030890932794
2018-05-14,24.6,14.1,19.0,20.5,11.1,15.9,0.8,0.8,0.0,4.0,51,24.1,50.8,76,49116.45,55201.3,0,0,0,0,0.8897698061458696
2018-05-15,19.2,11.1,15.0,16.4,7.8,12.2,0.9,0.9,0.0,3.0,53,18.6,41.8,42,49606.93,55370.19,0,0,0,0,0.8959140288303146
2018-05-16,14.7,10.0,12.3,13.6,9.4,11.3,4.4,4.4,0.0,18.0,53,11.1,26.3,305,15757.67,55536.19,1,0,0,0,0.2837369650312706
2018-05-17,17.1,10.1,13.4,16.5,9.1,12.2,4.1,4.1,0.0,8.0,61,13.9,27.7,292,18443.13,55699.11,1,0,0,0,0.33112073065440367
2018-05-18,20.4,8.1,14.1,19.8,6.5,12.8,0.5,0.5,0.0,1.0,53,14.9,28.8,348,43200.0,55858.74,0,0,0,0,0.7733794210180895
2018-05-19,19.4,7.2,13.8,19.0,5.6,12.5,0.6,0.6,0.0,2.0,53,16.6,34.6,42,37632.18,56014.86,0,0,0,0,0.6718249407389396
2018-05-20,21.0,10.6,16.4,18.1,8.4,13.8,0.1,0.1,0.0,1.0,51,19.3,41.4,67,50438.03,56167.24,0,0,0,0,0.897997302342077
2018-05-21,22.0,11.4,16.9,19.9,8.8,14.5,0.2,0.2,0.0,2.0,51,18.2,43.2,77,50400.0,56315.66,0,0,0,0,0.8949553285888863
2018-05-22,23.6,10.8,18.1,22.5,8.5,16.7,0.0,0.0,0.0,0.0,3,12.0,29.5,57,50353.61,56459.91,0,0,0,0,0.8918471531392805
2018-05-23,23.5,13.9,18.8,23.4,13.6,18.2,1.2,1.2,0.0,7.0,51,15.0,37.4,51,45910.98,56599.74,1,0,0,0,0.8111517826760336
2018-05-24,22.0,14.4,17.7,21.8,13.4,17.7,18.7,18.7,0.0,16.0,63,14.7,35.6,54,14484.74,56735.09,1,0,0,0,0.2553047858036358
2018-05-25,20.9,14.1,16.9,20.5,13.4,17.1,3.6,3.6,0.0,11.0,53,8.2,32.4,68,37263.91,56867.09,1,0,0,0,0.6552807608055908
2018-05-26,24.9,10.9,18.8,25.4,10.3,19.1,0.0,0.0,0.0,0.0,2,9.4,18.7,76,50549.77,56995.84,0,0,0,1,0.8869027985200323
2018-05-27,26.1,12.7,20.1,25.9,12.0,20.1,0.2,0.2,0.0,1.0,51,13.6,29.5,96,47299.39,57121.22,0,0,0,0,0.8280528672181722
2018-05-28,27.4,14.3,21.5,27.1,13.9,21.4,0.4,0.4,0.0,2.0,51,15.1,37.1,88,50532.72,57243.07,0,0,0,0,0.8827744563665086
2018-05-29,27.8,16.5,22.4,28.7,16.8,22.8,1.7,1.7,0.0,3.0,55,16.0,37.8,110,46120.89,57361.24,1,0,0,0,0.8040427647658942
2018-05-30,25.1,16.4,20.5,27.6,17.4,22.0,2.1,2.1,0.0,4.0,61,8.7,24.1,70,46130.83,57475.59,1,0,0,0,0.8026160323017129
2018-05-31,27.8,13.9,21.2,30.2,13.9,22.7,0.2,0.2,0.0,2.0,51,13.4,30.2,61,49959.05,57585.99,0,0,0,0,0.8675556328891803
2018-06-01,24.9,14.7,19.6,25.7,14.7,20.8,2.5,2.5,0.0,8.0,53,15.6,35.3,239,28800.0,57692.26,1,0,0,0,0.4992004126723411
2018-06-02,23.9,14.5,19.4,23.7,14.5,19.2,0.0,0.0,0.0,0.0,3,15.9,36.7,273,50718.16,57794.27,0,0,0,0,0.8775638138521346
2018-06-03,24.1,14.1,19.5,24.8,14.7,20.1,0.5,0.5,0.0,5.0,51,8.9,21.2,11,51122.85,57891.86,0,0,0,0,0.8830749262504262
2018-06-04,26.2,13.1,20.5,26.3,12.7,20.5,0.0,0.0,0.0,0.0,1,15.8,30.2,35,51617.26,57984.89,0,0,0,1,0.8901846670744741
2018-06-05,25.8,14.9,20.9,24.8,14.7,20.3,0.7,0.7,0.0,5.0,51,19.1,39.2,34,51343.05,58073.2,0,0,0,0,0.8841091932251022
2018-06-06,26.4,14.9,21.3,26.1,14.3,20.5,0.7,0.7,0.0,6.0,51,19.6,43.2,75,51092.3,58156.66,0,0,0,0,0.8785287875885582
2018-06-07,27.7,15.8,22.2,27.5,15.0,21.8,0.0,0.0,0.0,0.0,3,12.2,35.6,104,44268.25,58235.09,0,0,0,0,0.7601645331019494
2018-06-08,27.5,15.4,21.9,28.6,16.4,22.5,1.3,1.3,0.0,6.0,53,13.6,30.2,82,49660.84,58308.37,1,0,0,0,0.8516931617193209
2018-06-09,29.3,17.5,21.3,30.9,17.9,22.6,8.1,8.1,0.0,5.0,63,15.3,30.6,55,30238.92,58376.34,1,0,0,0,0.5179995868189065
2018-06-10,25.7,16.0,21.2,26.6,17.3,22.4,0.3,0.3,0.0,3.0,51,13.2,31.3,261,39870.29,58438.85,0,0,0,0,0.6822565810244384
2018-06-11,27.1,15.4,21.2,29.0,16.7,22.6,5.4,5.4,0.0,4.0,63,16.9,37.8,61,33971.64,58495.77,1,0,0,0,0.5807537878379924
2018-06-12,21.8,16.0,18.6,21.4,15.7,18.6,18.3,18.3,0.0,15.0,63,14.8,32.8,27,24563.81,58546.95,1,0,0,0,0.4195574662727948
2018-06-13,16.7,13.1,14.8,16.1,11.4,13.2,4.3,4.3,0.0,11.0,53,16.2,31.3,9,3852.27,58592.31,1,0,0,0,0.06574702379885689
2018-06-14,17.9,12.6,15.2,16.9,11.5,14.0,0.2,0.2,0.0,2.0,51,10.1,22.7,299,10089.75,58632.22,0,0,0,0,0.17208541651672066
2018-06-15,22.6,9.1,16.7,21.2,7.8,15.9,0.0,0.0,0.0,0.0,3,8.6,20.5,28,46378.36,58666.72,0,0,0,0,0.7905395086004467
2018-06-16,24.3,11.1,18.6,24.9,10.6,18.3,0.0,0.0,0.0,0.0,3,8.4,18.7,95,51785.56,58695.84,0,0,0,0,0.8822696804407263
2018-06-17,25.2,14.0,19.8,24.6,14.1,19.5,0.1,0.1,0.0,1.0,51,16.9,36.0,267,49557.68,58719.53,0,0,0,0,0.8439726952855379
2018-06-18,23.0,13.1,18.5,21.2,13.1,17.6,0.3,0.3,0.0,3.0,51,13.0,29.5,272,41774.79,58737.81,0,0,0,0,0.7112078233764589
2018-06-19,23.5,13.1,19.3,22.8,12.8,18.9,0.0,0.0,0.0,0.0,3,13.0,29.9,263,28093.44,58750.7,0,0,0,0,0.478180515295988
2018-06-20,27.3,15.6,22.0,27.3,16.4,22.3,0.0,0.0,0.0,0.0,3,12.3,29.2,139,46711.6,58758.17,0,0,0,0,0.7949805107953498
2018-06-21,28.0,15.0,21.4,26.6,11.1,20.2,0.6,0.6,0.0,4.0,51,27.9,57.2,274,51190.82,58760.27,0,0,0,0,0.8711808165619389
2018-06-22,15.4,10.6,12.8,10.5,7.5,9.1,1.5,1.5,0.0,5.0,53,23.8,50.8,281,40324.86,58756.97,1,0,0,0,0.6862991743788014
2018-06-23,17.8,9.8,13.1,14.0,7.5,9.8,0.5,0.5,0.0,3.0,51,21.8,47.5,282,29128.27,58748.33,0,0,0,0,0.49581443421455557
2018-06-24,18.0,10.6,14.2,15.3,9.1,12.3,3.8,3.8,0.0,10.0,55,15.3,33.1,290,17161.65,58734.34,1,0,0,0,0.2921910759531818
2018-06-25,19.7,11.1,14.9,18.0,10.7,14.1,0.5,0.5,0.0,5.0,51,10.1,26.3,286,26048.12,58715.05,0,0,0,0,0.4436361716459408
2018-06-26,22.9,9.5,16.7,19.9,8.7,15.3,0.5,0.5,0.0,3.0,51,19.9,40.3,357,48781.54,58690.47,0,0,0,0,0.8311662864516164
2018-06-27,21.2,12.3,17.3,18.2,11.7,15.3,0.1,0.1,0.0,1.0,51,18.4,40.7,40,51897.69,58660.63,0,0,0,0,0.884710750634625
2018-06-28,20.4,14.6,16.9,18.3,13.9,15.8,5.6,5.6,0.0,13.0,61,25.1,57.6,20,105.89,58625.58,1,0,0,0,0.0018062081432712478
2018-06-29,27.4,15.7,21.7,27.2,16.2,21.2,1.1,1.1,0.0,5.0,53,18.1,43.2,13,50595.21,58585.34,1,0,0,0,0.8636155393141015
2018-06-30,21.6,12.1,18.0,18.7,9.9,15.5,0.0,0.0,0.0,0.0,3,19.6,42.5,38,52815.31,58539.98,0,0,0,0,0.9022092252166809
2018-07-01,21.5,9.1,15.2,19.5,7.8,12.5,0.0,0.0,0.0,0.0,2,21.6,47.2,55,53111.21,58489.5,0,0,0,1,0.9080469144034399
2018-07-02,23.1,6.9,16.4,21.8,4.6,14.7,0.0,0.0,0.0,0.0,0,9.6,24.1,70,53192.23,58433.98,0,0,0,1,0.9102962009433552
2018-07-03,26.1,10.1,19.1,25.2,7.6,17.6,0.0,0.0,0.0,0.0,0,8.4,22.7,339,53071.66,58373.38,0,0,0,1,0.9091757235918154
2018-07-04,29.4,13.6,21.7,28.1,11.8,20.2,0.1,0.1,0.0,1.0,51,17.1,37.8,233,52265.12,58307.09,0,0,0,0,0.8963767528099928
2018-07-05,30.1,15.2,23.3,30.8,15.5,22.7,0.1,0.1,0.0,1.0,51,19.8,42.8,254,44206.48,58235.15,0,0,0,0,0.7591030503055286
2018-07-06,21.8,16.2,19.2,23.2,16.6,20.2,12.6,12.6,0.0,15.0,65,12.2,31.7,260,16806.7,58157.74,1,0,0,0,0.2889847507829569
2018-07-07,25.0,13.8,19.5,22.7,13.3,17.7,0.0,0.0,0.0,0.0,3,13.0,31.3,309,52698.61,58075.02,0,0,0,0,0.9074230193980132
2018-07-08,25.5,13.9,19.8,24.2,13.0,18.4,0.0,0.0,0.0,0.0,3,19.8,40.7,350,46482.77,57987.19,0,0,0,0,0.8016041129083854
2018-07-09,25.8,13.9,20.5,24.2,13.7,19.8,0.1,0.1,0.0,1.0,51,12.5,27.4,294,48857.29,57894.39,0,0,0,0,0.8439037012049009
2018-07-10,23.0,14.2,17.7,22.6,14.8,17.3,4.5,4.5,0.0,11.0,55,14.0,33.8,294,27088.06,57796.83,1,0,0,0,0.46867726136537247
2018-07-11,19.2,11.6,15.5,18.8,11.6,14.8,4.3,4.3,0.0,6.0,61,12.4,32.4,245,48563.46,57694.66,1,0,0,0,0.8417323197675486
2018-07-12,21.6,10.9,16.8,19.2,10.1,15.3,0.6,0.6,0.0,2.0,51,18.9,43.2,265,47219.45,57588.07,0,0,0,0,0.8199519449080338
2018-07-13,24.5,13.8,19.6,23.7,13.4,19.2,0.1,0.1,0.0,1.0,51,12.3,28.1,277,51595.73,57477.23,0,0,0,0,0.8976725217968925
2018-07-14,26.8,12.6,20.6,27.7,12.3,20.2,0.5,0.5,0.0,1.0,53,13.9,37.8,349,51585.66,57362.32,0,0,0,0,0.8992952167903949
2018-07-15,27.3,12.8,21.1,26.9,12.6,20.9,0.0,0.0,0.0,0.0,3,10.8,25.2,65,49385.21,57243.5,0,0,0,0,0.8627217063946124
2018-07-16,25.9,15.9,19.5,26.0,16.2,20.0,7.2,7.2,0.0,5.0,63,9.3,32.0,8,29693.37,57120.95,1,0,0,0,0.5198332660783828
2018-07-17,28.5,12.9,22.1,25.5,12.8,20.5,0.0,0.0,0.0,0.0,3,19.3,45.4,297,51273.17,56994.84,0,0,0,0,0.8996107366912514
2018-07-18,27.5,18.1,22.8,25.1,16.1,20.8,0.0,0.0,0.0,0.0,3,19.7,46.8,318,47350.82,56865.33,0,0,0,0,0.8326834645996075
2018-07-19,28.4,15.2,22.0,27.2,13.9,20.9,0.0,0.0,0.0,0.0,3,14.4,34.2,356,51652.34,56732.59,0,0,0,0,0.9104527045213342
2018-07-20,29.8,13.9,22.6,28.6,14.3,21.9,0.0,0.0,0.0,0.0,3,19.2,40.7,139,51373.29,56596.77,0,0,0,0,0.9077071005995573
2018-07-21,29.5,16.0,23.0,28.9,15.3,22.2,0.4,0.4,0.0,2.0,51,18.8,42.5,43,45086.68,56458.04,0,0,0,0,0.7985874111109773
2018-07-22,26.0,17.1,21.2,25.1,17.9,21.0,4.8,4.8,0.0,7.0,61,14.4,33.1,352,32152.56,56316.55,1,0,0,0,0.570925598247762
2018-07-23,26.8,17.2,22.2,27.6,17.2,22.5,1.9,1.9,0.0,3.0,53,14.0,30.6,1,46461.69,56172.28,1,0,0,0,0.8271284341671729
2018-07-24,31.2,14.9,23.8,30.6,15.2,23.5,0.0,0.0,0.0,0.0,3,17.5,34.6,37,50495.61,56023.98,0,0,0,0,0.9013213627450245
2018-07-25,31.0,17.1,24.7,29.8,17.4,24.2,0.2,0.2,0.0,2.0,51,15.5,35.3,35,50578.86,55871.59,0,0,0,0,0.9052697444264608
2018-07-26,30.2,16.8,24.6,28.7,17.1,23.9,0.0,0.0,0.0,0.0,2,17.3,37.8,50,50212.5,55715.36,0,0,0,1,0.901232622386358
2018-07-27,31.1,17.2,24.0,31.1,17.7,24.4,1.2,1.2,0.0,1.0,55,13.7,34.2,61,50122.5,55555.51,1,0,0,0,0.9022057398087067
2018-07-28,31.6,17.5,24.9,32.6,18.8,25.7,0.1,0.1,0.0,1.0,51,15.7,42.1,239,50041.7,55392.27,0,0,0,0,0.9034058362294956
2018-07-29,30.2,20.0,25.4,31.3,20.9,25.9,0.2,0.2,0.0,1.0,51,13.0,25.2,286,45095.51,55225.84,0,0,0,0,0.8165653976471884
2018-07-30,32.2,20.6,26.4,32.3,22.1,27.4,0.2,0.2,0.0,1.0,51,9.6,24.5,131,49893.76,55056.46,0,0,0,0,0.9062289874793985
2018-07-31,34.2,21.4,28.2,35.1,21.9,28.9,0.0,0.0,0.0,0.0,1,8.0,20.5,66,49818.46,54884.31,0,0,0,1,0.9076994864288173
2018-08-01,34.4,21.0,28.8,34.0,21.7,28.6,0.0,0.0,0.0,0.0,2,16.0,33.5,62,49742.4,54709.61,0,0,0,1,0.9092077242005564
2018-08-02,33.0,20.8,27.6,33.2,21.8,28.0,0.0,0.0,0.0,0.0,3,19.2,40.7,45,43190.32,54532.56,0,0,0,0,0.7920097644416474
2018-08-03,32.4,20.5,26.9,34.2,22.9,28.2,0.0,0.0,0.0,0.0,2,11.7,31.7,36,47970.18,54353.34,0,0,0,1,0.8825617708129805
2018-08-04,32.0,19.6,26.5,33.2,20.9,27.6,0.4,0.4,0.0,2.0,51,10.9,30.6,334,48177.79,54172.16,0,0,0,0,0.8893459297174047
2018-08-05,28.6,19.5,24.3,29.6,19.7,24.5,0.8,0.8,0.0,4.0,53,16.5,35.3,15,47999.55,53989.18,0,0,0,0,0.8890586965758696
2018-08-06,30.3,14.7,23.1,29.4,14.5,22.3,0.0,0.0,0.0,0.0,0,10.2,24.5,66,49353.39,53804.59,0,0,0,1,0.9172709986266971
2018-08-07,33.0,15.9,26.0,32.9,14.6,25.5,0.0,0.0,0.0,0.0,3,10.2,27.4,141,41918.45,53618.57,0,0,0,0,0.7817897791753864
2018-08-08,33.7,19.6,25.9,34.2,19.9,26.9,1.1,1.1,0.0,2.0,53,11.9,52.9,212,44537.71,53431.29,1,0,0,0,0.8335510896330596
2018-08-09,34.1,18.8,27.1,34.6,20.4,27.9,0.0,0.0,0.0,0.0,3,14.9,49.3,190,49115.85,53242.9,0,0,0,0,0.9224863784654855
2018-08-10,24.6,16.0,19.1,23.5,15.4,18.7,4.5,4.5,0.0,11.0,53,18.0,38.5,246,5378.0,53053.58,1,0,0,0,0.10136921957010252
2018-08-11,25.3,12.4,18.9,21.4,12.0,16.8,0.1,0.1,0.0,1.0,51,23.2,51.5,249,47994.37,52863.47,0,0,0,0,0.9078929173586222
2018-08-12,27.9,11.9,20.3,27.0,10.9,19.1,0.0,0.0,0.0,0.0,3,9.8,19.8,154,48673.45,52672.51,0,0,0,0,0.9240769046320366
2018-08-13,31.6,15.4,23.3,30.4,14.9,22.4,4.9,4.9,0.0,3.0,63,17.8,39.6,252,45197.82,52479.26,1,0,0,0,0.8612510923362867
2018-08-14,24.0,16.5,20.3,22.3,17.1,19.6,1.9,1.9,0.0,3.0,61,17.5,40.7,256,43115.0,52283.59,1,0,0,0,0.8246373288444807
2018-08-15,24.5,14.1,20.3,23.3,14.2,20.0,0.0,0.0,0.0,0.0,3,10.4,28.8,267,39559.18,52085.7,0,0,0,0,0.7595017442407418
2018-08-16,27.6,15.3,21.6,27.0,15.4,21.6,0.0,0.0,0.0,0.0,3,11.9,28.1,127,43264.99,51885.78,0,0,0,0,0.8338506234270738
2018-08-17,30.6,14.9,23.4,29.8,14.5,23.0,0.0,0.0,0.0,0.0,3,8.7,22.3,108,45510.79,51683.99,0,0,0,0,0.8805587571702572
2018-08-18,29.6,18.4,23.4,30.1,18.5,23.6,0.2,0.2,0.0,1.0,51,15.5,32.8,34,45723.38,51480.53,0,0,0,0,0.8881684007526729
2018-08-19,30.8,15.9,24.1,31.4,16.7,24.7,0.0,0.0,0.0,0.0,3,8.3,22.7,325,46507.14,51275.56,0,0,0,0,0.9070040385712024
2018-08-20,31.0,17.8,24.8,29.4,17.7,24.0,0.0,0.0,0.0,0.0,1,16.9,40.3,275,46381.8,51069.25,0,0,0,1,0.9082138468843777
2018-08-21,28.6,17.3,22.9,27.6,18.3,22.8,0.0,0.0,0.0,0.0,3,18.9,41.0,37,44301.76,50861.75,0,0,0,0,0.8710231165856465
2018-08-22,30.4,17.7,24.3,31.1,17.1,24.2,0.0,0.0,0.0,0.0,2,10.2,23.4,31,45811.64,50653.25,0,0,0,1,0.904416597158129
2018-08-23,32.6,17.8,24.6,31.2,17.1,24.3,0.8,0.8,0.0,1.0,53,18.9,44.3,235,43300.65,50443.88,0,0,0,0,0.8583925344362885
2018-08-24,27.4,17.2,20.8,25.8,17.5,21.1,6.1,6.1,0.0,11.0,61,22.2,46.1,239,37929.84,50233.78,1,0,0,0,0.7550664114864539
2018-08-25,18.8,13.1,15.6,16.8,12.1,13.3,0.0,0.0,0.0,0.0,3,19.0,39.2,243,12174.25,50023.12,0,0,0,0,0.2433724645723817
2018-08-26,19.5,11.8,15.4,16.6,10.4,13.0,0.0,0.0,0.0,0.0,3,12.9,32.0,285,34337.52,49812.04,0,0,0,0,0.6893417735952994
2018-08-27,23.5,6.9,16.5,20.4,4.3,14.0,0.0,0.0,0.0,0.0,3,17.9,38.5,225,44125.9,49600.68,0,0,0,0,0.889622884202394
2018-08-28,24.5,12.1,18.8,24.2,11.5,18.0,0.0,0.0,0.0,0.0,3,13.7,29.5,222,44509.94,49389.17,0,0,0,0,0.9012085038076162
2018-08-29,28.0,11.8,20.5,26.7,10.8,19.7,0.0,0.0,0.0,0.0,3,13.1,32.0,117,44005.25,49177.65,0,0,0,0,0.8948221397321751
2018-08-30,22.0,13.4,18.5,19.6,12.7,17.4,3.7,3.7,0.0,8.0,61,23.2,47.9,252,22449.72,48966.24,1,0,0,0,0.45847342985697903
2018-08-31,21.5,10.2,15.4,19.8,9.7,14.5,2.7,2.7,0.0,9.0,51,11.7,25.9,51,9332.12,48755.09,1,0,0,0,0.19140811759346565
2018-09-01,16.0,11.9,13.9,14.2,10.3,12.5,5.3,5.3,0.0,17.0,61,18.7,36.7,19,0.0,48544.09,1,0,0,0,0.0
2018-09-02,19.3,13.4,15.7,19.1,12.3,15.3,19.3,19.3,0.0,20.0,63,17.7,33.5,33,754.95,48331.8,1,0,0,0,0.015620150708229365
2018-09-03,22.0,15.4,18.1,21.8,16.2,18.6,7.5,7.5,0.0,15.0,61,13.9,32.8,51,21866.48,48118.05,1,0,0,0,0.4544340429423054
2018-09-04,24.0,14.4,18.8,24.3,15.0,19.2,1.0,1.0,0.0,8.0,51,8.2,28.4,29,43240.51,47902.98,0,0,0,0,0.9026684769924543
2018-09-05,24.6,12.5,18.2,24.0,12.6,18.0,0.0,0.0,0.0,0.0,3,9.4,21.2,68,43200.0,47686.76,0,0,0,0,0.9059118296147609
2018-09-06,24.9,11.6,18.5,24.8,10.9,18.2,0.0,0.0,0.0,0.0,3,8.5,17.3,93,43192.77,47469.52,0,0,0,0,0.9099053455775411
2018-09-07,22.0,14.9,17.9,22.1,14.8,17.9,2.1,2.1,0.0,6.0,55,14.8,31.3,241,33305.26,47251.39,1,0,0,0,0.7048524921700716
2018-09-08,21.2,11.2,16.1,19.3,9.8,15.2,0.0,0.0,0.0,0.0,3,10.1,24.1,239,42195.48,47032.52,0,0,0,0,0.8971554150192251
2018-09-09,23.0,9.0,16.4,22.4,7.6,15.7,0.0,0.0,0.0,0.0,3,9.1,24.1,202,36961.91,46813.04,0,0,0,0,0.7895644034226361
2018-09-10,25.5,10.2,18.2,24.1,9.1,17.2,0.0,0.0,0.0,0.0,3,14.7,32.4,233,42845.97,46593.07,0,0,0,0,0.9195781690281409
2018-09-11,26.1,14.1,19.8,23.4,12.8,18.0,0.2,0.2,0.0,2.0,51,19.3,42.8,246,42629.18,46372.76,0,0,0,0,0.9192720036504188
2018-09-12,29.1,11.2,20.0,27.3,10.0,19.0,0.0,0.0,0.0,0.0,1,15.6,35.6,232,42411.79,46152.23,0,0,0,1,0.91895429538291
2018-09-13,22.9,14.1,18.3,23.2,14.3,18.6,1.8,1.8,0.0,6.0,53,12.8,31.0,20,24617.66,45931.61,1,0,0,0,0.5359633594380863
2018-09-14,18.2,13.8,16.0,18.7,13.8,16.0,3.4,3.4,0.0,12.0,53,8.4,19.4,23,8579.38,45711.02,1,0,0,0,0.18768734541473805
2018-09-15,22.2,12.1,16.2,19.7,10.8,15.1,0.4,0.4,0.0,2.0,51,13.4,30.6,274,39744.28,45490.57,0,0,0,0,0.8736817322798989
2018-09-16,23.0,8.8,15.9,21.5,7.3,14.7,0.0,0.0,0.0,0.0,3,8.1,21.6,142,41538.76,45270.41,0,0,0,0,0.9175697768144799
2018-09-17,25.5,10.6,17.9,25.4,9.7,17.6,0.0,0.0,0.0,0.0,3,8.9,22.0,152,41320.25,45050.65,0,0,0,0,0.9171954233734696
2018-09-18,28.0,13.2,20.0,27.5,13.3,20.4,0.0,0.0,0.0,0.0,3,8.9,23.0,200,41101.89,44831.42,0,0,0,0,0.9168099069804169
2018-09-19,26.8,15.9,20.9,25.8,15.8,20.4,0.0,0.0,0.0,0.0,3,12.4,29.9,238,38456.67,44612.82,0,0,0,0,0.8620093955055967
2018-09-20,28.8,12.3,20.5,27.5,11.7,20.0,0.0,0.0,0.0,0.0,2,9.9,26.6,199,40666.09,44395.0,0,0,0,1,0.9160060817659645
2018-09-21,28.6,14.1,20.5,26.6,12.4,19.6,1.2,1.2,0.0,5.0,51,25.0,51.8,235,37400.62,44177.83,1,0,0,0,0.8465925103156946
2018-09-22,16.7,10.2,13.8,12.2,7.3,10.2,0.5,0.5,0.0,3.0,51,24.1,49.0,249,26535.84,43959.84,0,0,0,0,0.6036382298024743
2018-09-23,20.7,10.4,14.2,18.5,6.3,12.0,11.5,11.5,0.0,13.0,63,32.1,99.7,228,4515.01,43740.84,1,0,1,0,0.10322184027558685
