date,day_of_week,school_visitors,public_visitors,total_visitors,extra,is_weekend,is_holiday,nazvy_svatek,is_spring_break,is_autumn_break,is_winter_break,is_easter_break,is_halfyear_break,is_summer_holiday,is_any_school_break,school_break_type,days_to_next_break,days_from_last_break,is_week_before_break,is_week_after_break,season_exact,week_position,is_month_end,school_week_number,is_bridge_day,long_weekend_length,precipitation_probability,temperature_max,temperature_min,temperature_mean,precipitation,rain,snowfall,precipitation_hours,weather_code,wind_speed,wind_gusts_max,is_rainy,is_snowy,is_windy,is_nice_weather,google_trend,Mateřská_škola,Střední_škola,Základní_škola,is_event
2016-03-23,středa,208.0,215.0,423.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,31.0,1.0,0.0,spring,last_week,0.0,30.0,0.0,0.0,,8.9,-0.2,4.1,0.9,0.9,0.0,4.0,51,12.7,32.0,0,0,0,0,51,19399.0,21749.0,47924.0,0
2016-03-24,čtvrtek,0.0,665.0,665.0,,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,velikonocni,0.0,0.0,1.0,1.0,spring,last_week,0.0,30.0,0.0,0.0,,8.2,0.6,4.2,0.3,0.3,0.0,2.0,51,14.3,31.0,0,0,0,0,51,19399.0,21749.0,47924.0,0
2016-03-25,pátek,0.0,1705.0,1705.0,,0,1,Velký pátek,0.0,0.0,0.0,1.0,0.0,0.0,1.0,velikonocni,0.0,0.0,1.0,1.0,spring,last_week,0.0,30.0,0.0,4.0,,7.6,0.7,4.3,5.1,5.1,0.0,13.0,53,18.1,41.0,1,0,0,0,51,19399.0,21749.0,47924.0,0
2016-03-26,sobota,0.0,1816.0,1816.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,97.0,1.0,0.0,1.0,spring,last_week,0.0,30.0,0.0,4.0,,10.1,1.1,5.3,0.5,0.5,0.0,2.0,51,11.3,25.6,0,0,0,0,51,19399.0,21749.0,47924.0,0
2016-03-27,neděle,0.0,742.0,742.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96.0,2.0,0.0,1.0,spring,last_week,0.0,30.0,0.0,4.0,,14.2,-2.5,5.6,0.0,0.0,0.0,0.0,3,12.4,26.3,0,0,0,0,51,19399.0,21749.0,47924.0,0
2016-03-28,pondělí,0.0,315.0,315.0,,0,1,Velikonoční pondělí,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,95.0,3.0,0.0,1.0,spring,last_week,0.0,30.0,0.0,4.0,,15.0,2.2,8.9,0.0,0.0,0.0,0.0,3,19.9,37.4,0,0,0,0,51,19399.0,21749.0,47924.0,0
2016-03-29,úterý,137.0,193.0,330.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,94.0,4.0,0.0,1.0,spring,last_week,1.0,31.0,0.0,0.0,,11.3,5.4,8.5,1.0,1.0,0.0,5.0,51,28.6,66.2,0,0,0,0,51,19399.0,21749.0,47924.0,0
2016-03-30,středa,124.0,141.0,265.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,93.0,5.0,0.0,1.0,spring,last_week,1.0,31.0,0.0,0.0,,12.3,2.8,7.5,2.0,2.0,0.0,8.0,53,18.3,40.0,1,0,0,0,51,19399.0,21749.0,47924.0,0
2016-03-31,čtvrtek,208.0,102.0,310.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,92.0,6.0,0.0,1.0,spring,last_week,1.0,31.0,0.0,0.0,,17.8,3.7,10.2,5.2,5.2,0.0,12.0,55,16.4,32.8,1,0,0,0,51,19399.0,21749.0,47924.0,0
2016-04-01,pátek,24.0,169.0,193.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,91.0,7.0,0.0,1.0,spring,first_week,0.0,31.0,0.0,0.0,,7.2,1.9,4.6,0.4,0.4,0.0,3.0,51,18.8,38.2,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-02,sobota,0.0,548.0,548.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,8.0,0.0,0.0,spring,first_week,0.0,31.0,0.0,2.0,,14.3,1.2,7.3,0.0,0.0,0.0,0.0,3,16.3,36.7,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-03,neděle,0.0,334.0,334.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,89.0,9.0,0.0,0.0,spring,first_week,0.0,31.0,0.0,2.0,,19.4,1.4,10.4,0.0,0.0,0.0,0.0,3,7.8,16.9,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-04,pondělí,121.0,82.0,203.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,88.0,10.0,0.0,0.0,spring,first_week,0.0,31.0,0.0,0.0,,20.4,4.3,12.3,0.4,0.4,0.0,2.0,51,8.6,19.4,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-05,úterý,187.0,137.0,324.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,87.0,11.0,0.0,0.0,spring,first_week,0.0,32.0,0.0,0.0,,22.2,5.8,14.3,0.3,0.3,0.0,1.0,51,16.5,31.0,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-06,středa,108.0,201.0,309.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.0,12.0,0.0,0.0,spring,first_week,0.0,32.0,0.0,0.0,,15.0,9.8,12.1,0.5,0.5,0.0,5.0,51,20.6,40.7,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-07,čtvrtek,206.0,137.0,343.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,13.0,0.0,0.0,spring,first_week,0.0,32.0,0.0,0.0,,14.2,7.3,10.6,0.1,0.1,0.0,1.0,51,19.5,43.9,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-08,pátek,172.0,109.0,281.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,14.0,0.0,0.0,spring,second_week,0.0,32.0,0.0,0.0,,11.7,6.4,9.0,0.0,0.0,0.0,0.0,3,7.5,21.2,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-09,sobota,0.0,1537.0,1537.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,83.0,15.0,0.0,0.0,spring,second_week,0.0,32.0,0.0,2.0,,11.6,5.6,8.4,0.0,0.0,0.0,0.0,3,19.6,43.2,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-10,neděle,0.0,630.0,630.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,82.0,16.0,0.0,0.0,spring,second_week,0.0,32.0,0.0,2.0,,9.6,5.4,7.3,0.0,0.0,0.0,0.0,3,13.0,24.5,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-11,pondělí,188.0,124.0,312.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,81.0,17.0,0.0,0.0,spring,second_week,0.0,32.0,0.0,0.0,,11.0,4.3,7.8,0.0,0.0,0.0,0.0,3,12.0,30.2,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-12,úterý,314.0,240.0,554.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.0,18.0,0.0,0.0,spring,second_week,0.0,33.0,0.0,0.0,,16.0,5.8,11.0,0.0,0.0,0.0,0.0,3,11.2,21.2,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-13,středa,250.0,164.0,414.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,79.0,19.0,0.0,0.0,spring,second_week,0.0,33.0,0.0,0.0,,17.4,6.7,11.9,2.7,2.7,0.0,7.0,53,10.6,22.0,1,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-14,čtvrtek,250.0,129.0,379.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,78.0,20.0,0.0,0.0,spring,second_week,0.0,33.0,0.0,0.0,,13.6,7.7,10.6,1.2,1.2,0.0,6.0,51,17.7,47.2,1,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-15,pátek,145.0,184.0,329.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,77.0,21.0,0.0,0.0,spring,third_week,0.0,33.0,0.0,0.0,,12.3,2.9,8.4,2.3,2.3,0.0,5.0,53,19.9,47.2,1,0,0,0,35,19399.0,21749.0,47924.0,1
2016-04-16,sobota,0.0,1532.0,1532.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,76.0,22.0,0.0,0.0,spring,third_week,0.0,33.0,0.0,2.0,,15.3,7.2,11.1,5.6,5.6,0.0,13.0,61,24.5,46.4,1,0,0,0,35,19399.0,21749.0,47924.0,1
2016-04-17,neděle,0.0,1098.0,1098.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,75.0,23.0,0.0,0.0,spring,third_week,0.0,33.0,0.0,2.0,,12.9,6.7,9.6,7.0,7.0,0.0,19.0,61,15.9,41.4,1,0,0,0,35,19399.0,21749.0,47924.0,1
2016-04-18,pondělí,141.0,146.0,287.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,74.0,24.0,0.0,0.0,spring,third_week,0.0,33.0,0.0,0.0,,11.8,5.3,8.6,0.8,0.8,0.0,6.0,51,7.3,16.6,0,0,0,0,35,19399.0,21749.0,47924.0,1
2016-04-19,úterý,382.0,254.0,636.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,73.0,25.0,0.0,0.0,spring,third_week,0.0,34.0,0.0,0.0,,11.3,1.2,7.6,0.0,0.0,0.0,0.0,3,19.2,40.7,0,0,0,0,35,19399.0,21749.0,47924.0,1
2016-04-20,středa,243.0,129.0,372.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,72.0,26.0,0.0,0.0,spring,third_week,0.0,34.0,0.0,0.0,,12.4,1.0,7.2,0.0,0.0,0.0,0.0,2,10.4,26.3,0,0,0,0,35,19399.0,21749.0,47924.0,1
2016-04-21,čtvrtek,321.0,136.0,457.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.0,27.0,0.0,0.0,spring,third_week,0.0,34.0,0.0,0.0,,16.0,1.9,9.1,0.0,0.0,0.0,0.0,0,9.1,18.7,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-22,pátek,122.0,118.0,240.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,70.0,28.0,0.0,0.0,spring,last_week,0.0,34.0,0.0,0.0,,14.5,2.6,10.1,0.0,0.0,0.0,0.0,3,9.3,22.7,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-23,sobota,0.0,1233.0,1233.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,69.0,29.0,0.0,0.0,spring,last_week,0.0,34.0,0.0,2.0,,12.6,3.2,7.8,3.9,3.9,0.0,8.0,53,17.3,35.3,1,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-24,neděle,0.0,929.0,929.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68.0,30.0,0.0,0.0,spring,last_week,0.0,34.0,0.0,2.0,,7.6,-0.0,4.1,1.8,1.8,0.0,9.0,51,15.2,40.0,1,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-25,pondělí,156.0,127.0,283.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,67.0,31.0,0.0,0.0,spring,last_week,0.0,34.0,0.0,0.0,,8.0,0.9,4.0,0.4,0.4,0.0,2.0,51,18.9,41.0,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-26,úterý,449.0,229.0,678.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,66.0,32.0,0.0,0.0,spring,last_week,0.0,35.0,0.0,0.0,,8.8,3.1,5.3,4.3,4.2,0.07,13.0,71,24.5,51.5,1,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-27,středa,412.0,166.0,578.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,65.0,33.0,0.0,0.0,spring,last_week,0.0,35.0,0.0,0.0,,8.7,2.2,4.6,0.6,0.6,0.0,3.0,51,22.9,52.6,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-28,čtvrtek,507.0,156.0,663.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64.0,34.0,0.0,0.0,spring,last_week,1.0,35.0,0.0,0.0,,9.5,1.5,5.3,1.1,1.1,0.0,6.0,51,17.4,42.8,1,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-29,pátek,251.0,100.0,351.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,63.0,35.0,0.0,0.0,spring,last_week,1.0,35.0,0.0,0.0,,12.6,-0.6,6.5,0.0,0.0,0.0,0.0,3,9.8,24.1,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-04-30,sobota,0.0,1108.0,1108.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62.0,36.0,0.0,0.0,spring,last_week,1.0,35.0,0.0,2.0,,17.0,0.5,10.0,0.0,0.0,0.0,0.0,3,12.7,27.4,0,0,0,0,35,19399.0,21749.0,47924.0,0
2016-05-01,neděle,0.0,461.0,461.0,,1,1,Svátek práce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,61.0,37.0,0.0,0.0,spring,first_week,0.0,35.0,0.0,2.0,,15.1,7.3,11.4,0.0,0.0,0.0,0.0,3,23.5,50.0,0,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-02,pondělí,96.0,138.0,234.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,60.0,38.0,0.0,0.0,spring,first_week,0.0,35.0,1.0,0.0,,16.8,5.6,11.5,0.0,0.0,0.0,0.0,2,16.5,36.4,0,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-03,úterý,719.0,201.0,920.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,59.0,39.0,0.0,0.0,spring,first_week,0.0,36.0,0.0,0.0,,17.0,5.0,11.5,0.1,0.1,0.0,1.0,51,19.8,38.2,0,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-04,středa,168.0,174.0,342.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,58.0,40.0,0.0,0.0,spring,first_week,0.0,36.0,0.0,0.0,,9.3,6.1,8.0,1.8,1.8,0.0,10.0,51,19.7,40.0,1,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-05,čtvrtek,454.0,254.0,708.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57.0,41.0,0.0,0.0,spring,first_week,0.0,36.0,0.0,0.0,,15.6,5.6,10.8,0.0,0.0,0.0,0.0,3,13.2,30.6,0,0,0,0,29,19399.0,21749.0,47924.0,1
2016-05-06,pátek,81.0,203.0,284.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,56.0,42.0,0.0,0.0,spring,first_week,0.0,36.0,0.0,0.0,,20.3,5.9,14.1,0.0,0.0,0.0,0.0,2,16.3,38.5,0,0,0,0,29,19399.0,21749.0,47924.0,1
2016-05-07,sobota,0.0,448.0,448.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,55.0,43.0,0.0,0.0,spring,first_week,0.0,36.0,0.0,2.0,,21.2,7.2,15.2,0.0,0.0,0.0,0.0,2,18.3,40.3,0,0,0,1,29,19399.0,21749.0,47924.0,1
2016-05-08,neděle,0.0,267.0,267.0,,1,1,Den vítězství,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,54.0,44.0,0.0,0.0,spring,second_week,0.0,36.0,0.0,2.0,,19.8,8.6,14.6,0.0,0.0,0.0,0.0,1,20.5,47.2,0,0,0,0,29,19399.0,21749.0,47924.0,1
2016-05-09,pondělí,111.0,98.0,209.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,53.0,45.0,0.0,0.0,spring,second_week,0.0,36.0,1.0,0.0,,20.9,9.2,15.5,0.0,0.0,0.0,0.0,1,19.1,43.2,0,0,0,1,29,19399.0,21749.0,47924.0,0
2016-05-10,úterý,412.0,222.0,634.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52.0,46.0,0.0,0.0,spring,second_week,0.0,37.0,0.0,0.0,,21.0,10.0,15.8,0.0,0.0,0.0,0.0,2,18.3,43.6,0,0,0,1,29,19399.0,21749.0,47924.0,0
2016-05-11,středa,476.0,165.0,641.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,51.0,47.0,0.0,0.0,spring,second_week,0.0,37.0,0.0,0.0,,19.4,9.8,15.0,0.0,0.0,0.0,0.0,3,23.4,50.0,0,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-12,čtvrtek,608.0,196.0,804.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0,48.0,0.0,0.0,spring,second_week,0.0,37.0,0.0,0.0,,16.3,11.7,14.0,4.4,4.4,0.0,10.0,55,25.6,53.3,1,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-13,pátek,94.0,151.0,245.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.0,49.0,0.0,0.0,spring,second_week,0.0,37.0,0.0,0.0,,21.0,12.0,15.6,4.8,4.8,0.0,9.0,61,21.2,46.8,1,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-14,sobota,0.0,676.0,676.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.0,50.0,0.0,0.0,spring,second_week,0.0,37.0,0.0,2.0,,17.1,8.4,12.7,1.3,1.3,0.0,6.0,53,18.6,41.0,1,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-15,neděle,0.0,804.0,804.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,51.0,0.0,0.0,spring,third_week,0.0,37.0,0.0,2.0,,11.2,5.3,8.3,0.4,0.4,0.0,4.0,51,22.2,50.4,0,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-16,pondělí,270.0,226.0,496.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0,52.0,0.0,0.0,spring,third_week,0.0,37.0,0.0,0.0,,11.6,4.8,8.0,0.7,0.7,0.0,7.0,51,15.6,38.5,0,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-17,úterý,371.0,278.0,649.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,53.0,0.0,0.0,spring,third_week,0.0,38.0,0.0,0.0,,13.3,4.3,9.0,0.5,0.5,0.0,4.0,51,20.5,43.2,0,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-18,středa,233.0,233.0,466.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44.0,54.0,0.0,0.0,spring,third_week,0.0,38.0,0.0,0.0,,16.3,4.1,11.1,0.0,0.0,0.0,0.0,3,12.0,27.7,0,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-19,čtvrtek,234.0,143.0,377.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,43.0,55.0,0.0,0.0,spring,third_week,0.0,38.0,0.0,0.0,,16.9,5.9,12.6,1.1,1.1,0.0,4.0,53,9.9,17.6,1,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-20,pátek,99.0,136.0,235.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.0,56.0,0.0,0.0,spring,third_week,0.0,38.0,0.0,0.0,,19.0,8.7,14.1,0.0,0.0,0.0,0.0,3,18.4,37.8,0,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-21,sobota,0.0,479.0,479.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,57.0,0.0,0.0,spring,third_week,0.0,38.0,0.0,2.0,,20.3,8.7,15.4,0.0,0.0,0.0,0.0,3,9.4,23.4,0,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-22,neděle,19.0,172.0,191.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,40.0,58.0,0.0,0.0,spring,last_week,0.0,38.0,0.0,2.0,,27.1,8.6,19.0,0.0,0.0,0.0,0.0,3,14.1,28.8,0,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-23,pondělí,263.0,253.0,516.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.0,59.0,0.0,0.0,spring,last_week,0.0,38.0,0.0,0.0,,21.9,12.7,16.9,13.7,13.7,0.0,9.0,63,15.1,28.8,1,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-24,úterý,240.0,139.0,379.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,38.0,60.0,0.0,0.0,spring,last_week,0.0,39.0,0.0,0.0,,18.4,12.1,14.5,5.4,5.4,0.0,17.0,61,13.8,32.4,1,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-25,středa,356.0,195.0,551.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,37.0,61.0,0.0,0.0,spring,last_week,0.0,39.0,0.0,0.0,,19.0,11.4,15.1,0.0,0.0,0.0,0.0,3,10.0,23.4,0,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-26,čtvrtek,376.0,486.0,862.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36.0,62.0,0.0,0.0,spring,last_week,0.0,39.0,0.0,0.0,,21.6,12.6,16.9,0.1,0.1,0.0,1.0,51,8.8,24.8,0,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-27,pátek,469.0,119.0,588.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.0,63.0,0.0,0.0,spring,last_week,0.0,39.0,0.0,0.0,,22.6,10.1,17.3,2.7,2.7,0.0,5.0,61,12.0,23.0,1,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-28,sobota,0.0,557.0,557.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.0,64.0,0.0,0.0,spring,last_week,0.0,39.0,0.0,2.0,,24.0,11.9,18.1,5.2,5.2,0.0,5.0,63,9.9,27.4,1,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-29,neděle,0.0,301.0,301.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,33.0,65.0,0.0,0.0,spring,last_week,1.0,39.0,0.0,2.0,,25.0,15.3,19.7,0.0,0.0,0.0,0.0,3,15.6,31.3,0,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-30,pondělí,368.0,135.0,503.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,66.0,0.0,0.0,spring,last_week,1.0,39.0,0.0,0.0,,20.7,15.4,17.9,0.1,0.1,0.0,1.0,51,17.8,39.6,0,0,0,0,29,19399.0,21749.0,47924.0,0
2016-05-31,úterý,568.0,201.0,769.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,31.0,67.0,0.0,0.0,spring,last_week,1.0,40.0,0.0,0.0,,21.6,12.6,17.1,5.2,5.2,0.0,9.0,61,11.6,28.8,1,0,0,0,29,19399.0,21749.0,47924.0,0
2016-06-01,středa,338.0,225.0,563.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.0,68.0,0.0,0.0,summer,first_week,0.0,40.0,0.0,0.0,,21.0,13.0,16.4,12.6,12.6,0.0,17.0,63,9.7,20.2,1,0,0,0,42,19399.0,21749.0,47924.0,0
2016-06-02,čtvrtek,425.0,354.0,779.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.0,69.0,0.0,0.0,summer,first_week,0.0,40.0,0.0,0.0,,20.5,12.1,15.8,9.8,9.8,0.0,17.0,61,7.2,18.4,1,0,0,0,42,19399.0,21749.0,47924.0,0
2016-06-03,pátek,377.0,179.0,556.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.0,70.0,0.0,0.0,summer,first_week,0.0,40.0,0.0,0.0,,18.9,13.0,15.8,6.4,6.4,0.0,16.0,55,8.0,19.1,1,0,0,0,42,19399.0,21749.0,47924.0,0
2016-06-04,sobota,0.0,511.0,511.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.0,71.0,0.0,0.0,summer,first_week,0.0,40.0,0.0,2.0,,22.1,11.5,17.3,0.5,0.5,0.0,3.0,51,9.7,21.2,0,0,0,0,42,19399.0,21749.0,47924.0,0
2016-06-05,neděle,0.0,320.0,320.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26.0,72.0,0.0,0.0,summer,first_week,0.0,40.0,0.0,2.0,,23.3,13.1,18.5,3.4,3.4,0.0,6.0,53,12.3,26.3,1,0,0,0,42,19399.0,21749.0,47924.0,0
2016-06-06,pondělí,350.0,210.0,560.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.0,73.0,0.0,0.0,summer,first_week,0.0,40.0,0.0,0.0,,23.9,13.7,18.8,1.1,1.1,0.0,2.0,55,11.8,32.0,1,0,0,0,42,19399.0,21749.0,47924.0,0
2016-06-07,úterý,772.0,176.0,948.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24.0,74.0,0.0,0.0,summer,first_week,0.0,41.0,0.0,0.0,,22.7,11.1,17.9,0.0,0.0,0.0,0.0,1,8.4,22.7,0,0,0,1,42,19399.0,21749.0,47924.0,0
2016-06-08,středa,605.0,304.0,909.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23.0,75.0,0.0,0.0,summer,second_week,0.0,41.0,0.0,0.0,,23.8,13.3,18.9,0.2,0.2,0.0,1.0,51,10.1,19.4,0,0,0,0,42,19399.0,21749.0,47924.0,0
2016-06-09,čtvrtek,638.0,217.0,855.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,76.0,0.0,0.0,summer,second_week,0.0,41.0,0.0,0.0,,19.9,12.4,16.5,0.7,0.7,0.0,3.0,51,13.5,29.2,0,0,0,0,42,19399.0,21749.0,47924.0,0
2016-06-10,pátek,587.0,194.0,781.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,21.0,77.0,0.0,0.0,summer,second_week,0.0,41.0,0.0,0.0,,20.6,11.7,16.4,0.0,0.0,0.0,0.0,2,12.4,29.5,0,0,0,1,42,19399.0,21749.0,47924.0,0
2016-06-11,sobota,0.0,598.0,598.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.0,78.0,0.0,0.0,summer,second_week,0.0,41.0,0.0,2.0,,19.6,12.5,16.3,0.4,0.4,0.0,3.0,51,8.0,20.2,0,0,0,0,42,19399.0,21749.0,47924.0,0
2016-06-12,neděle,0.0,611.0,611.0,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19.0,79.0,0.0,0.0,summer,second_week,0.0,41.0,0.0,2.0,,19.0,13.3,16.2,10.8,10.8,0.0,23.0,55,8.0,20.2,1,0,0,0,42,19399.0,21749.0,47924.0,0
